"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91"
"89",505.912330706218,506.615631951179,507.165068436221,507.560495417459,507.801802741215,507.888914881455,507.821790918151,507.600424456196,507.224843484365,506.695110173629,506.011320613973,505.173604488702,504.182124685043,503.037076839679,501.7386888177,500.287220123258,498.682961240083,496.926232899823,495.017385276051,492.956797101613,490.744874706881,488.382050976345,485.868784220905,483.205556963146,480.392874632867,477.431264170127,474.321272533179,471.063465108757,467.658424022442,464.106746347108,460.409042207929,456.565932782967,452.578048199171,448.446025324507,444.170505458244,439.752131922845,435.191547562847,430.48939215836,425.646299763613,420.662895984363,415.539795212032,410.277597837359,404.876887472188,399.338228215058,393.662162004549,387.849206114298,381.899850855312,375.814557565119,369.593756979711,363.237848103589,356.747197715978,350.12214067809,343.362981237709,336.469995564254,329.443435790644,322.283535888789,314.990519764689,307.564612028134,300.006051972816,292.31511139704,284.492117005628,276.537478262924,268.451721718444,260.235533005017,251.889807919673,243.415714247026,234.814766282583,226.088914371733,217.240652216026,208.273145236138,199.19038395608,189.997367239339,180.700321348542,171.306962350557,161.826811573829,152.271577033397,142.655618672465,132.996523244122,123.315828266815,113.639959123906,104.001490964839,94.4409459854639,85.009560828563,75.7740240224028,66.8258240423676,58.3036977927233,50.4675848133362,44.3019636114874,39.1573224445779,33.3728970261926,26.8732785104406
"90",505.41490443023,506.214519441776,506.860507812841,507.352700664012,507.690963753554,507.875197538676,507.90533717819,507.781352476228,507.503247766562,507.071061736847,506.484867192012,505.744770755799,504.85091250932,503.803465565302,502.602635576561,501.248660177024,499.741808353511,498.082379746268,496.27070387614,494.307139296085,492.192072664612,489.925917738602,487.509114282868,484.942126893729,482.225443733837,479.359575175488,476.345052349677,473.182425598298,469.872262827023,466.415147756713,462.811678071554,459.062463462666,455.16812356658,451.129285798862,446.946583084279,442.620651486265,438.152127740172,433.541646696898,428.789838686059,423.897326810993,418.864724191698,413.692631176342,408.381632547468,402.932294755579,397.345163220601,391.620759751031,385.759580141644,379.76209202373,373.628733057345,367.35990957338,360.955995794854,354.417333792298,347.744234358033,340.93697901935,333.995823451936,326.921002603432,319.712737893908,312.371246926887,304.896756222911,297.289517579745,289.549828771538,281.678059426851,273.674683076074,265.540316537395,257.275768023303,248.882095604867,240.360677979709,231.713299867043,222.94225482079,214.05046884115,205.041648922925,195.920461677831,186.692748522786,177.365785824984,167.948601156153,158.452360992074,148.890851818899,139.281087615779,129.644095947892,120.005970597381,110.399349172045,100.865624200584,91.4585457850085,82.250787860963,73.3478528800987,64.9247072536615,57.3726681814643,51.9068905778,46.3859035692219,40.1784947655844,33.2043446699478
"91",504.89372136619,505.789255866648,506.531421704984,507.120025990363,507.554910519425,507.835951861379,507.963061385,507.936185227261,507.755304203122,507.420433655908,506.931623247493,506.288956687361,505.492551399456,504.542558125552,503.439160463711,502.182574340232,500.773047413326,499.210858406575,497.496316370107,495.629759867226,493.61155608413,491.442099860205,489.121812636265,486.651141318048,484.030557052185,481.260553911864,478.341647489413,475.274373393131,472.059285645808,468.696954982652,465.187967046627,461.532920479722,457.732424909237,453.787098828978,449.697567376294,445.464460007107,441.088408072719,436.570042304104,431.909990211805,427.108873412466,422.167304896577,417.085886256277,411.86520489721,406.505831264597,401.008316121045,395.373187922441,389.600950348698,383.692080058612,377.647024752764,371.466201645909,365.149996470864,358.698763160317,352.112824381661,345.392473133853,338.537975655184,331.549575937849,324.427502200514,317.171975735369,309.783222622965,302.261488899064,294.6070598651,286.820284361461,278.901604974661,270.851595331356,262.671005851301,254.360819597574,245.922320189311,237.357174148679,228.667530567459,219.856141639949,210.926508479852,201.883057816054,192.73135680139,183.478375527943,174.132810364565,164.705486702578,155.209868562606,145.662717569087,136.084970684837,126.50295691391,116.950175688758,107.470083133712,98.1208691671834,88.9846743859375,80.1885174683153,71.9659307099526,65.0462087500261,59.8467735544258,53.9945058357225,47.4146528840454,40.0226862141229
"92",504.349192816798,505.340220980837,506.178158042739,506.862787234143,507.393926526268,507.771428738838,507.99518159147,508.065107697277,507.981164498285,507.743344142098,507.351673299099,506.806212919313,506.107057927874,505.254336857908,504.248211419438,503.088876002789,501.776557114766,500.311512745751,498.694031665681,496.924432646728,495.003063610348,492.930300696252,490.706547250709,488.332232731517,485.807811526908,483.133761685594,480.310583555197,477.338798326359,474.218946479918,470.95158613479,467.537291294457,463.976649990387,460.270262321276,456.418738387716,452.422696122844,448.282759020686,443.999553765394,439.573707766406,435.005846606785,430.29659141475,425.446556171732,420.456344974326,415.326549272377,410.057745111256,404.65049041341,399.105322342611,393.422754804308,387.603276147372,381.647347146602,375.555399362128,369.327833991666,362.965021355076,356.467301178444,349.834983877806,343.068353081436,336.167669675594,329.133177712967,321.965112587383,314.663711954719,307.229229970628,299.661955523813,291.962235272972,284.130502451073,276.167312588906,268.073387539525,259.849669468178,251.497386825264,243.018134766552,234.413973060281,225.687545277166,216.842224077649,207.882288818614,198.813143707329,189.641587682142,180.376151700952,171.027526252009,161.609113685423,152.137760333815,142.634760426191,133.127295122862,123.650616969055,114.251619029123,104.995246878335,95.9775712417317,87.3578427338614,79.4687443019608,73.5458126632784,68.0895461257934,61.9475261504409,55.0417669264862,47.2841639257748
"93",503.781757914805,504.867822699817,505.801093224569,506.581328986695,507.208324277826,507.681908316331,508.001945323135,508.168334540366,508.181010192512,508.039941389542,507.745131971336,507.296620292601,506.694478947284,505.938814431332,505.029766742496,503.967508915693,502.752246492293,501.384216921526,499.863688892057,498.190961591601,496.366363892339,494.390253459722,492.263015782173,489.985063119058,487.556833364239,484.978788822487,482.251414896004,479.375218678358,476.350727453256,473.178487095708,469.859060373473,466.393025146992,462.780972466568,459.023504566212,455.121232754438,451.074775203412,446.884754639225,442.551795937785,438.076523632952,433.459559346107,428.701519149544,423.80301087987,418.764631422253,413.58696399192,408.270575445998,402.816013666822,397.223805067379,391.494452281033,385.62843211123,379.626193833124,373.488157958261,367.214715596346,360.806228575208,354.263030512287,347.585429069153,340.773709665985,333.828140986848,326.748982670892,319.536495661269,312.190955775342,304.712671170057,297.102004509497,289.359400803437,281.485422083782,273.480790330563,265.346440365095,257.083584815624,248.693793759896,240.179092303884,231.542080233407,222.786079080059,213.915313641599,204.935137464004,195.85231549155,186.675382833398,177.41510784892,168.085103290152,158.702656532865,149.289900397457,139.875545118643,130.497600883595,121.208002113908,112.081296225719,103.23341518779,94.8722472381947,87.5239806633795,82.2838229521044,76.6048697672804,70.2113193488894,63.0224553045643,54.947167531494
"94",503.191883061896,504.372496556218,505.400631592256,506.276024086621,506.998444806652,507.567699526955,507.983629129654,508.246109648177,508.355052254239,508.31040318758,508.112143627819,507.760289507684,507.254891266657,506.596033543988,505.783834809812,504.818446932971,503.700054683981,502.428875171411,501.005157209809,499.429180617129,497.701255439492,495.821721100972,493.790945475973,491.609323881671,489.277277987902,486.79525464184,484.163724604781,481.383181198409,478.454138857964,475.377131589945,472.152711332192,468.781446214554,465.263918718833,461.600723737326,457.792466530105,453.839760582224,449.743225363347,445.503483993947,441.121160824208,436.596878934296,431.931257567623,427.124909512468,422.17843845173,417.09243630595,411.867480601236,406.504131901421,401.0029313531,395.364398403278,389.589028762598,383.67729270295,377.629633797057,371.446468230134,365.128184840389,358.675146077035,352.087690102442,345.36613431039,338.510780586579,331.521922702479,324.399856311619,317.144892111538,309.757372848653,302.237694982369,294.586335995467,286.803888549396,278.891102947874,270.848939708013,262.678634470099,254.381778042388,245.960415131183,237.417166334422,228.755379412529,219.979317909238,211.094398234582,202.107490952054,193.027309308027,183.864919973535,174.634431297611,165.353950638333,156.046970556511,146.744480289758,137.488394512764,128.337597489033,119.379832280053,110.759140664872,102.759807013307,96.4385324886055,91.234295633823,85.3640596362417,78.7541111884181,71.3214569910522,62.9724950295522
"95",502.58006133367,503.854705122048,504.977204870757,505.947273077674,506.764657150434,507.429139586747,507.940538099106,508.29870568375,508.503530633587,508.554936494681,508.452881965731,508.197360739836,507.78840128768,507.226066581134,506.510453756103,505.641693713283,504.619950655363,503.445421559018,502.118335579917,500.6389533888,499.007566436555,497.224496146066,495.290093028531,493.204735721791,490.968829948172,488.582807389288,486.047124475193,483.362261085371,480.528719159057,477.547021212597,474.417708761748,471.141340647163,467.718491261778,464.1497486794,460.435712684598,456.576992704998,452.574205648343,448.427973648242,444.138921724518,439.707675366403,435.134858049807,430.421088703411,425.566979142681,420.573131496084,415.44013565412,410.16856677929,404.75898292426,399.211922816298,393.527903879132,387.707420578938,381.750943199793,375.658917176206,369.431763136967,363.06987784643,356.573636267497,349.943395016401,343.179497534437,336.282281368204,329.252088030345,322.089276010454,314.794237625397,307.367420545387,299.809355014837,292.120688015912,284.302225913022,276.354987489483,268.280269774322,260.079729703538,251.75548553541,243.310243150883,234.747454087457,226.071514654169,217.288019217113,208.404086522921,199.428787155806,190.373715519912,181.253776168584,172.0883021876,162.902715050946,153.731123197494,144.620675039151,135.639523916827,126.893297952717,118.566318221412,111.074608371343,105.719370175068,100.372688504229,94.3400119176755,87.5459134837287,79.905532124301,71.3232359264828
"96",501.946811851845,503.314937397486,504.531271574035,505.595503632037,506.507357793127,507.266593454095,507.873005336051,508.326423578615,508.62671377887,508.773776974734,508.767549572231,508.608003216028,508.295144602431,507.829015233913,507.209691114081,506.437282381834,505.511932883332,504.433819680219,503.203152492429,501.820173073725,500.285154518013,498.598400494331,496.760244408301,494.771048487735,492.631202790008,490.341124128764,487.901254917492,485.312061927563,482.574034958366,479.68768541735,476.653544808015,473.472163124168,470.144107149284,466.669958660322,463.050312536174,459.285774771856,455.376960400809,451.324491329201,447.128994088018,442.791097511088,438.311430350025,433.690618840584,428.929284239135,424.028040353116,418.987491095483,413.808228100658,408.490828448418,403.035852552985,397.443842287457,391.715319429289,385.850784531125,379.850716343615,373.715571943673,367.445787753874,361.041781677457,354.503956620244,347.83270572738,341.028419731574,334.091496893307,327.022356116289,319.821453948148,312.489306333979,305.026516188045,297.433808099518,289.712071809725,281.862416516758,273.886238616468,265.785306233142,257.561864914612,249.21877029918,240.759655619223,232.189144938806,223.513127619449,214.739116694136,205.876725449057,196.938316022807,187.939908022024,178.90249810641,169.854064453199,160.832788229685,151.892619376067,143.113870479176,134.62642484407,126.674335933754,119.975165309797,115.141255948832,109.675800030852,103.507132852769,96.5584414930391,88.743365597271,79.9646584058555
"97",501.292679124844,502.753708167409,504.063316377972,505.221169940073,506.22697007198,507.080453254449,507.781391404354,508.329591994134,508.724898116859,508.967188496607,509.056377443697,508.99241475421,508.775285553062,508.405010079779,507.881643415959,507.205275153281,506.376029000749,505.394062329755,504.259565655357,502.97276205207,501.533906502327,499.943285175622,498.201214636281,496.308040977676,494.264138880653,492.069910593884,489.725784833838,487.232215602128,484.589680918032,481.798681464169,478.859739143517,475.7733955463,472.540210325696,469.160759481916,465.635633554964,461.965435727329,458.150779839114,454.192288319581,450.090590041022,445.846318103124,441.460107558877,436.932593096503,432.264406696087,427.456175284689,422.508518419878,417.422046039024,412.197356320701,406.835033715273,401.335647214776,395.699748947785,389.927873203787,384.020536014198,377.97823544447,371.80145278468,365.490654865863,359.046297777713,352.46883232216,345.758711609266,338.916401290285,331.942393031944,324.837221971921,317.601489066069,310.235889454019,302.741248246648,295.118565498128,287.369072598024,279.494302951288,271.496180674999,263.377132236352,255.140227653,246.789360341644,238.329478374788,229.766885538028,221.109639485909,212.368088866924,203.55561607426,194.6896963529,185.793466571363,176.898161792337,168.047133944085,159.303021032094,150.76200480092,142.58732271632,135.117795453812,129.598342187857,124.684257327645,119.121709610964,112.84126955943,105.765033643838,97.8054736878221,88.8641004372982
"98",500.618232357976,502.171557326819,503.573849461519,504.824752067665,505.92394355152,506.87113767141,507.666083735817,508.308566748104,508.798407497771,509.135462597943,509.319624468725,509.350821265909,509.229016754376,508.954210125421,508.526435757079,507.945762916408,507.212295402511,506.326171129009,505.287561644457,504.096671589157,502.753738086617,501.259030067864,499.612847526655,497.815520703608,495.867409197148,493.768900999192,491.52041145344,489.122382134211,486.575279643853,483.87959432689,481.035838899337,478.044546991924,474.906271606412,471.621583484814,468.191069392037,464.615330313489,460.894979570376,457.030640856961,453.022946205907,448.872533890189,444.580046272858,440.146127619424,435.571421891828,430.856570548094,426.002210377937,421.008971412087,415.877474952117,410.608331778506,405.202140607785,399.65948688555,393.980942021269,388.167063194021,382.218393886367,376.135465337589,369.918799148934,363.568911323991,357.086318089158,350.471543915246,343.725132255374,336.847659631538,329.839753849311,322.702117306358,315.435556598565,308.041019935717,300.5196442824,292.872814676846,285.10223890623,277.210041715686,269.198884129796,261.072115474856,252.833968639916,244.489813557153,236.046490764832,227.512757918602,218.899900334921,210.22258805095,201.50011859572,192.758292961505,184.032393750105,175.372228990997,166.851447507564,158.58703309873,150.789450559676,143.970773869766,139.309284694685,134.329531597742,128.689719297165,122.319642736129,115.140573669738,107.064113770676,97.9908648198709
"99",499.924064734464,501.569049176413,503.063405817298,504.406755282345,505.598753365685,506.639091305337,507.527496005719,508.263730207691,508.847592606042,509.278917914206,509.557576875877,509.683476223094,509.656558580211,509.476802313064,509.144221322514,508.658864781407,508.020816813863,507.230196115703,506.287155514659,505.191881468925,503.944593502478,502.545543575506,500.995015388172,499.293323615902,497.440813074295,495.437857811761,493.284860127991,490.982249516411,488.530481528886,485.930036561111,483.181418557378,480.285153633731,477.241788619038,474.051889514053,470.716039869378,467.234839084186,463.60890062883,459.838850195995,455.925323786974,451.868965741977,447.670426726285,443.330361687547,438.849427803809,434.228282447039,429.467581193211,424.567975917623,419.530113023341,414.3546318618,409.042163418105,403.59332934984,398.008741488033,392.289001932835,386.434703905667,380.446433555075,374.324772956907,368.070304602673,361.683617735451,355.165316973883,348.51603376591,341.736441340683,334.827273987527,327.789351695538,320.62361145152,313.331146838685,305.913258034512,298.371514918282,290.707836833893,282.92459371362,275.024734911816,267.011954476119,258.890905108564,250.667478429555,242.349177547317,233.945621493756,225.469243811383,216.936287294402,208.368269836898,199.794238611697,191.254428898863,182.806637352558,174.53845992145,166.59452798527,159.255694687289,153.511134515752,149.08848621883,144.059276502589,138.360297076967,131.920781323771,124.661415213729,116.493197136449,107.316118141193
"100",499.210792668614,500.946771689548,502.532544532898,503.967709349413,505.251899529284,506.384784000634,507.366067476425,508.195490649826,508.872830337986,509.39789957406,509.770547647228,509.990660090329,510.058158614633,509.973000991124,509.735180877594,509.344727590672,508.801705821847,508.106215296383,507.258390373933,506.25839958955,505.106445133676,503.80276226962,502.347618686937,500.74131378909,498.984177913705,497.076571483747,495.018884087963,492.811533489009,490.454964557801,487.949648132822,485.296079803391,482.494778616266,479.54628570545,476.451162845702,473.209990931055,469.823368380691,466.291909475788,462.616242632528,458.797008618462,454.834858721783,450.730452886042,446.48445782643,442.097545148121,437.570389492494,432.903666743517,428.098052334385,423.154219704011,418.072838964452,412.854575854293,407.500091069947,402.010040087361,396.385073611667,390.625838822823,384.732981622683,378.707150134742,372.548999764398,366.25920019756,359.838444802689,353.287463010722,346.607036385483,339.798019273179,332.861365145904,325.798160048407,318.609664944595,311.297369276775,303.863058749836,296.308901314688,288.63755667323,280.852316553198,272.957285813568,264.957618646419,256.859830596715,248.672217326941,240.405427730404,232.07326730375,223.693857913953,215.291374056697,206.898763310583,198.562265621926,190.349531640962,182.365932112906,174.793769245254,168.028901847691,163.370273052283,158.920576418433,153.856682241457,148.115021777471,141.624459184982,134.305308938236,126.068204929456,116.812793622259
"101",498.479055032428,500.305335751922,501.98184804414,503.508167799338,504.883906220038,506.108710142952,507.182262310249,508.10428159024,508.874523147482,509.492778562195,509.958875898801,510.272679723288,510.434091068984,510.44304735023,510.299522223336,510.003525394064,509.555102370821,508.954334162579,508.201336920495,507.296261522057,506.239293096536,505.030650490407,503.670585671381,502.159383069605,500.497358854611,498.684860146551,496.722264160368,494.609977281582,492.348434072556,489.938096208314,487.379451341288,484.673011894748,481.819313785236,478.818915074959,475.672394555975,472.380350269069,468.943397961552,465.362169489878,461.637311174985,457.769482120801,453.759352509373,449.607601889808,445.314917482772,440.881992527744,436.309524706972,431.598214688149,426.748764837699,421.761878168518,416.638257600562,411.378605630351,405.983624526996,400.454017198736,394.790488906119,388.993750037653,383.064520212519,377.003534035478,370.811548904411,364.48935536529,358.037790628435,351.45775601116,344.750239265962,337.916343004693,330.957320758181,323.874622647033,316.669953225512,309.345344860093,301.903251113199,294.346666168594,286.679278590555,278.905671029932,271.031582499238,263.064257600292,255.012919483156,246.889423805339,238.709186210844,230.492539419327,222.266797387755,214.069552816473,205.954293527488,198.000848281067,190.337537219953,183.200088305763,177.217220950695,173.255745205803,168.791031998412,163.705884841489,157.936529652028,151.411633845909,144.0513321686,135.766107203349,126.455497807425
"102",497.729512357046,499.645374375288,501.411921361643,503.028707167708,504.495321032466,505.811387927551,506.97656885282,507.99056108235,508.853098360896,509.563951050781,510.12292622906,510.529867734766,510.784656165891,510.8872088257,510.837479617848,510.635458889686,510.281173223037,509.774685171629,509.11609294428,508.305530032854,507.343164783922,506.229199913006,504.963871960248,503.547450686295,501.980238407226,500.262569267344,498.394808448744,496.377351316699,494.210622500039,491.895074906001,489.431188669318,486.819470035775,484.060450181029,481.154683966207,478.102748632706,474.905242439751,471.562783249681,468.076007067681,464.445566544768,460.672129455501,456.75637716505,452.699003104128,448.500711275056,444.162214817939,439.684234672949,435.067498383165,430.312739092752,425.420694807808,420.392108002452,415.227725671375,409.928299952842,404.494589473983,398.927361604502,393.227395847192,387.395488645936,381.43245995702,375.33916201104,369.116490795286,362.765400916623,356.286924671234,349.682196362295,342.952483186433,336.099224378608,329.124080797311,322.028997797994,314.81628515764,307.488719091416,300.049673220489,292.503287989064,284.854691945427,277.110294260228,269.278177174581,261.368632111533,253.394908352003,245.374287104667,237.329674439255,229.292064024973,221.304553148767,213.429374017835,205.761507416743,198.4595359976,191.840043306083,187.055513548013,183.154951672879,178.686137145828,173.591920954137,167.808462692619,161.264387332532,153.879821083934,145.565285082177,136.220421049686
"103",496.962846010354,498.967541886583,500.823391272025,502.529926209084,504.086714204957,505.493358600137,506.749498888231,507.854810987255,508.809007462468,509.611837700777,510.263088036646,510.762581829355,511.110179491382,511.30577846759,511.349313164796,511.240754831241,510.980111385361,510.567427193197,510.002782793711,509.286294571172,508.418114373769,507.398429077511,506.227460094495,504.905462824572,503.432726049513,501.809571268772,500.036351976114,498.11345287644,496.041289042432,493.820305010861,491.45097381881,488.933795980543,486.269298406372,483.458033265638,480.50057679693,477.397528069849,474.149507704131,470.757156553784,467.221134366143,463.542118428502,459.720802218332,455.757894077189,451.65411593338,447.410202104503,443.026898218318,438.504960299332,433.845154079371,429.048254603617,424.115046219765,419.046323057671,413.842890131061,408.505565222557,403.035181749937,397.432592856822,391.698677027383,385.83434559504,379.840552603652,373.718307591679,367.46869201257,361.09288018816,354.592165929976,347.967996275534,341.222014200688,334.356112725059,327.37250358464,320.273804692614,313.063152081681,305.744344130433,298.3220289607,290.801950506873,283.19127583854,275.499037498903,267.736742867107,259.919233480574,252.065932088211,244.202717849656,236.364875630068,228.602014138279,220.986948703379,213.633737303227,206.742160776209,200.766494748262,196.946921246954,193.055984385482,188.592945185601,183.500684114949,177.715418699582,171.165869121367,163.772305457738,155.445456003996,146.085251732813
"104",496.179757352197,498.272513093842,500.216905515127,502.012445086116,503.658677821349,505.155185671479,506.501586867272,507.697536216158,508.742725351454,509.636882934345,510.379774808606,510.97120410802,511.411011316331,511.699074279522,511.835308170118,511.819665403132,511.652135503234,511.332744922588,510.861556808819,510.238670722454,509.464222303178,508.538382884208,507.461359054079,506.233392165159,504.854757788253,503.325765112741,501.646756291821,499.81810573261,497.840219331096,495.713533652277,493.43851505622,491.015658771334,488.445487916821,485.728552477114,482.865428232178,479.856715648834,476.703038739885,473.40504389977,469.963398727866,466.378790853494,462.651926780222,458.783530771386,454.774343804035,450.625122624849,446.336638949401,441.909678855552,437.345042433325,432.6435437676,427.806011347207,422.833289014952,417.726237598993,412.485737397731,407.112691729772,401.608031809292,395.97272326811,390.207774722176,384.314248876679,378.293276786586,372.146076046462,365.873973886326,359.478436414892,352.961105600294,346.323846043494,339.568804227771,332.69848378826,325.715841543003,318.624410721903,311.428460274902,304.133202742257,296.745068600555,289.272073405635,281.724317464296,274.114679907297,266.45980709207,258.781563896198,251.109247726757,243.483135373453,235.960545836104,228.627189510682,221.621577047786,215.202338371062,210.170340643488,206.82092983507,202.947593934832,198.499241489252,193.418882494784,187.642903129129,181.100241213387,173.711445940019,165.387602014556,156.029094164337
"105",495.380966868588,497.560982430315,499.593131938645,501.476904535292,503.211824988401,504.797454107204,506.233389110118,507.519263946516,508.654749572337,509.639554179673,510.473423380392,511.156140343827,511.687525888459,512.067438527499,512.295774468173,512.372467564469,512.297489223057,512.070848261995,511.692590721857,511.162799628805,510.481594709174,509.649132055092,508.665603740682,507.531237388437,506.246295685448,504.811075849239,503.225909043169,501.491159741541,499.607225044875,497.574533946157,495.393546549349,493.064753242071,490.588673825068,487.965856602053,485.19687743461,482.282338768296,479.222868637755,476.019119660794,472.671768033904,469.181512544839,465.549073621648,461.775192442156,457.86063013348,453.806167097968,449.612602510202,445.280754039779,440.811457866847,436.205569072344,431.463962503232,426.587534235508,421.577203785451,416.433917253767,411.158651629657,405.752420534656,400.216281752146,394.551346971665,388.758794282555,382.839884086042,376.795979267886,370.628570698385,364.339309420839,357.930047279502,351.402888260719,344.760253530783,338.004964132035,331.140346667631,324.170369255357,317.099817862637,309.934527337057,302.681687834762,295.350257329496,287.951526973283,280.499912973149,273.014095572878,265.518711946368,258.046978667908,250.644978194595,243.379193149934,236.351213563396,229.731706764558,223.870100071638,219.990108847979,216.667720882388,212.819158075023,208.393507659797,203.333998160572,197.57728272898,191.052625329889,183.680973863118,175.373901070136,166.03239006656
"106",494.56721328636,496.833663078215,498.952757631597,500.923965010745,502.746788990555,504.420769494115,505.945482984821,507.320542813309,508.545599519448,509.62034108955,510.544493168966,511.317819230145,511.940120696202,512.411237019988,512.731045718605,512.899462363245,512.916440524207,512.781971670895,512.496085026577,512.058847377661,511.470362837258,510.730772562785,509.84025442745,508.799022645474,507.607327351064,506.26545413124,504.773723512872,503.132490404488,501.3421434938,499.403104602274,497.315827998637,495.080799673858,492.698536580977,490.169585844167,487.494523942647,484.673955876608,481.70851432415,478.598858800485,475.345674833437,471.949673172557,468.41158905326,464.732181542295,460.912232996808,456.952548676547,452.853956557546,448.617307406399,444.243475187316,439.733357890215,435.087878887723,430.307988953115,425.394669100996,420.348934449392,415.171839347697,409.864484072195,404.428023462657,398.863677964335,393.172747655016,387.356629984723,381.416842146528,375.355049245893,369.173099763529,362.873070242818,356.45732172024,349.928571219108,343.289982737794,336.545283727599,329.698915297119,322.756227657603,315.723737223936,308.609469297622,301.423422106825,294.178207293032,286.889954653278,279.579626973838,272.274999603828,265.013778202183,257.848809518793,250.857536980585,244.161403428252,237.974941212754,232.809967954517,229.767640347362,226.478014888609,222.660651324115,218.264887007104,213.234247854618,207.505740963137,201.009052219883,193.665633544675,185.387661300752,176.076843586721
"107",493.739252669697,496.091286073528,498.296488038048,500.354305807535,502.264222423401,504.025757184474,505.638466063023,507.101942076802,508.41581561739,509.579754735051,510.593465380344,511.456691602649,512.169215705752,512.730858360588,513.141478675201,513.400974221952,513.509281021972,513.466373486833,513.272264317412,512.927004359898,512.430682418953,511.783425028026,510.985396176934,510.036796996887,508.937865403285,507.688875696791,506.290138123415,504.741998394668,503.044837169199,501.199069497834,499.205144234527,497.063543416461,494.774781617464,492.339405280004,489.757992032377,487.03114999937,484.159517116674,481.143760461762,477.984575616899,474.682686083529,471.238842771638,467.653823592945,463.928433193165,460.063502866365,456.059890703873,451.918482041694,447.640190284478,443.22595820125,438.67675980923,433.993602988075,429.177532998942,424.229637122622,419.151050680592,413.942964764967,408.606636081567,403.143399409456,397.554683306808,391.842029855546,386.007119448082,380.051801895326,373.97813549991,367.788436226111,361.485339757961,355.071880142477,348.551589976063,341.92862887781,335.207949569027,328.395514669949,321.49858303682,314.526093295734,307.489186303757,300.401931484427,293.282361882405,286.153994801543,279.048152995825,272.007687269652,265.09335567806,258.395835098233,252.061909079143,246.3692740799,242.263058370159,239.494790082851,236.243045460503,232.462615672893,228.103151320138,223.108545293247,217.416235218507,210.956413060321,203.651127053444,195.413258178201,186.145349742181
"108",492.897857500013,495.334599393338,497.625046052551,499.76862416585,501.764796307289,503.613061419658,505.312955254302,506.864050768211,508.26595847866,509.518326775733,510.620842192983,511.573229636506,512.375252572658,513.026713174636,513.527452428092,513.877350195966,514.076325242688,514.124335217899,514.021376599843,513.767484598634,513.362733019596,512.807234086978,512.101138228427,511.244633820717,510.237946897422,509.081340819427,507.775115909443,506.31960905207,504.715193261354,502.96227721837,501.061304781981,499.012754476791,496.817138963275,494.475004496299,491.986930379731,489.353528426605,486.575442436516,483.653347704518,480.587950578992,477.379988089815,474.030227672808,470.539467022111,466.908534108975,463.138287413823,459.229616428517,455.183442498184,451.000720087002,446.682438570867,442.229624682579,437.6433457632,432.924714007909,428.074891937764,423.095099382607,417.986622327865,412.750824063337,407.38915918039,401.903191102768,396.294614015148,390.565280286423,384.717234790577,378.752757933975,372.674419743011,366.485148107232,360.188315294963,353.787848289309,347.288370530078,340.69538560483,334.015517817052,327.256831217934,320.429259079011,313.545192516236,306.62030493236,299.674737736046,292.734862580727,285.836011817687,279.02694612319,272.37773088323,265.99522492094,260.059488160624,254.947482635094,251.888986967397,249.163855684606,245.954534441592,242.216132404637,237.898668935327,232.946464978134,227.297455778511,220.882412923111,213.624061396658,205.436074527269,196.221926211873
"109",492.043815740604,494.564367027128,496.939171098742,499.167634357565,501.249199182517,503.18334443464,504.969585920598,506.607476814715,508.09660803989,509.436608607753,510.627145918415,511.667926020151,512.558693829361,513.299233311123,513.889367620665,514.328959206058,514.617909872459,514.756160808227,514.743692573274,514.580525050056,514.266717357671,513.802367729631,513.187613355976,512.422630190584,511.507632724727,510.442873728161,509.228643959405,507.865271847223,506.353123145852,504.692600567108,502.88414339327,500.928227075503,498.825362823737,496.576097195204,494.181011690476,491.640722367769,488.955879488656,486.127167211165,483.155303349659,480.041039225064,476.78515963403,473.388482971672,469.851861549931,466.176182162532,462.362366958418,458.411374698811,454.324202489315,450.101888098357,445.745512997784,441.25620629167,436.635149736876,431.883584105572,427.002817198366,421.994233890166,416.859308683935,411.599621366078,406.216876509376,400.71292776637,395.089808153222,389.349767863154,383.495321600297,377.529308033944,371.454964805178,365.27602367052,358.996831989765,352.622509089272,346.159149427107,339.614089556547,332.996263647541,326.31668455716,319.589107362079,312.830966006354,306.064733595692,299.319969388561,292.63654271548,286.070027566479,279.701528217855,273.658027378911,268.165045325923,263.78646712072,261.445988773551,258.767556343241,255.604667994587,251.912795023231,247.642374093926,242.738207507089,237.138786542198,230.775526276288,223.571898081568,215.442443313165,206.291648381374
